<Acq date>	TB00001K	TB00002K	TB00003K
16-01-2014_20:58:11.071	14.5	16.333333333333332	14.5
16-01-2014_20:58:43.071	14.5	16.333333333333332	14.5
16-01-2014_20:59:15.071	14.5	16.333333333333332	14.5
16-01-2014_20:59:31.071	14.5	16.333333333333332	14.5
16-01-2014_20:59:47.072	14.5	16.333333333333332	14.5
16-01-2014_21:00:19.072	14.5	16.333333333333332	14.5
16-01-2014_21:00:51.071	14.5	16.333333333333332	14.5
16-01-2014_21:01:23.071	14.5	16.333333333333332	14.5
16-01-2014_21:01:39.071	14.5	16.333333333333332	14.5
16-01-2014_21:01:55.072	14.5	16.333333333333332	14.5
16-01-2014_21:02:27.071	14.5	16.333333333333332	14.5
16-01-2014_21:02:59.071	14.5	16.333333333333332	14.5
16-01-2014_21:03:31.071	14.5	16.333333333333332	14.5
16-01-2014_21:03:47.071	14.5	16.333333333333332	14.5
16-01-2014_21:04:03.072	14.5	16.333333333333332	14.5
16-01-2014_21:04:35.071	14.5	16.333333333333332	14.5
16-01-2014_21:05:07.071	14.5	16.333333333333332	14.5
16-01-2014_21:05:39.071	14.5	16.333333333333332	14.5
16-01-2014_21:05:55.071	14.5	16.333333333333332	14.5
16-01-2014_21:06:11.073	14.5	16.333333333333332	14.5
16-01-2014_21:06:43.071	14.5	16.333333333333332	14.5
16-01-2014_21:07:15.071	14.5	16.333333333333332	14.5
16-01-2014_21:07:47.071	14.5	16.333333333333332	14.5
16-01-2014_21:08:03.071	14.5	16.333333333333332	14.5
16-01-2014_21:08:19.072	14.5	16.333333333333332	14.0
16-01-2014_21:08:51.071	14.5	16.333333333333332	14.5
16-01-2014_21:09:23.071	14.5	16.333333333333332	14.0
16-01-2014_21:09:55.071	14.5	16.333333333333332	14.0
16-01-2014_21:10:11.071	14.5	16.333333333333332	14.0
16-01-2014_21:10:27.072	14.5	16.333333333333332	14.0
16-01-2014_21:10:59.071	14.5	16.333333333333332	14.0
16-01-2014_21:11:31.071	14.5	16.333333333333332	14.0
16-01-2014_21:12:03.071	14.5	16.333333333333332	14.0
16-01-2014_21:12:19.071	14.5	16.333333333333332	14.0
16-01-2014_21:12:35.072	14.5	16.333333333333332	14.0
16-01-2014_21:13:07.071	14.5	16.333333333333332	14.0
16-01-2014_21:13:39.071	14.5	16.333333333333332	14.0
16-01-2014_21:14:11.071	14.5	16.333333333333332	14.0
16-01-2014_21:14:27.071	14.5	16.333333333333332	14.0
16-01-2014_21:14:43.072	14.5	16.333333333333332	14.0
16-01-2014_21:15:15.071	14.5	16.333333333333332	14.0
16-01-2014_21:15:47.071	14.5	16.333333333333332	14.0
16-01-2014_21:16:19.071	14.5	16.333333333333332	14.0
16-01-2014_21:16:35.070	14.5	16.333333333333332	14.0
16-01-2014_21:16:51.072	14.5	16.333333333333332	14.0
16-01-2014_21:17:23.070	14.5	16.333333333333332	14.0
16-01-2014_21:17:55.070	14.5	16.333333333333332	14.0
16-01-2014_21:18:27.070	14.5	16.333333333333332	14.0
16-01-2014_21:18:43.070	14.5	16.333333333333332	14.0
16-01-2014_21:18:59.072	14.5	16.333333333333332	14.0
16-01-2014_21:19:31.070	14.5	16.333333333333332	14.0
16-01-2014_21:20:03.070	14.5	16.333333333333332	14.0
16-01-2014_21:20:35.070	14.5	16.333333333333332	14.0
16-01-2014_21:20:51.070	14.5	16.333333333333332	14.0
16-01-2014_21:21:07.072	14.5	16.333333333333332	14.0
16-01-2014_21:21:39.070	14.5	16.333333333333332	14.0
16-01-2014_21:22:11.074	14.5	16.333333333333332	14.0
16-01-2014_21:22:43.070	14.5	16.333333333333332	14.0
16-01-2014_21:22:59.070	14.5	16.333333333333332	14.0
16-01-2014_21:23:15.072	14.5	16.333333333333332	14.0
16-01-2014_21:23:47.070	14.5	16.333333333333332	14.0
16-01-2014_21:24:19.070	14.5	16.333333333333332	14.0
16-01-2014_21:24:51.070	14.5	16.333333333333332	14.0
16-01-2014_21:25:07.070	14.5	16.333333333333332	14.0
16-01-2014_21:25:23.072	14.5	16.333333333333332	14.0
16-01-2014_21:25:55.070	14.5	16.333333333333332	14.0
16-01-2014_21:26:27.070	14.5	16.333333333333332	14.0
16-01-2014_21:26:59.070	14.5	16.333333333333332	14.0
16-01-2014_21:27:15.070	14.5	16.333333333333332	14.0
16-01-2014_21:27:31.072	14.5	16.333333333333332	14.0
16-01-2014_21:28:03.070	14.5	16.333333333333332	14.0
16-01-2014_21:28:35.071	14.5	16.333333333333332	14.0
16-01-2014_21:29:07.070	14.5	16.333333333333332	14.0
16-01-2014_21:29:23.070	14.5	16.333333333333332	14.0
16-01-2014_21:29:39.071	14.5	16.333333333333332	14.0
16-01-2014_21:30:11.070	14.5	16.333333333333332	14.0
16-01-2014_21:30:43.070	14.5	16.333333333333332	14.0
16-01-2014_21:31:15.070	14.5	16.333333333333332	14.0
16-01-2014_21:31:31.070	14.5	16.0	14.0
16-01-2014_21:31:47.071	14.5	16.333333333333332	14.0
16-01-2014_21:32:19.071	14.5	16.333333333333332	14.0
16-01-2014_21:32:51.070	14.5	16.0	14.0
16-01-2014_21:33:23.070	14.5	16.333333333333332	14.0
16-01-2014_21:33:39.070	14.5	16.0	14.0
16-01-2014_21:33:55.071	14.5	16.0	14.0
16-01-2014_21:34:27.070	14.5	16.0	14.0
16-01-2014_21:34:59.070	14.5	16.0	14.0
16-01-2014_21:35:31.070	14.0	16.0	14.0
16-01-2014_21:35:47.070	14.0	16.0	14.0
16-01-2014_21:36:03.071	14.0	16.0	14.0
16-01-2014_21:36:35.070	14.0	16.0	14.0
16-01-2014_21:37:07.070	14.0	16.0	14.0
16-01-2014_21:37:39.070	14.0	16.0	14.0
16-01-2014_21:37:55.070	14.0	16.0	14.0
16-01-2014_21:38:11.071	14.0	16.0	14.0
16-01-2014_21:38:43.070	14.0	16.0	14.0
16-01-2014_21:39:15.070	14.0	16.0	14.0
16-01-2014_21:39:47.070	14.0	16.0	14.0
16-01-2014_21:40:03.070	14.0	16.0	14.0
16-01-2014_21:40:19.072	14.0	16.0	14.0
16-01-2014_21:40:51.070	14.0	16.0	14.0
16-01-2014_21:41:23.070	14.0	16.0	14.0
16-01-2014_21:41:55.070	14.0	16.0	14.0
16-01-2014_21:42:11.074	14.0	16.0	14.0
16-01-2014_21:42:27.071	14.0	16.0	14.0
16-01-2014_21:42:59.070	14.0	16.0	14.0
16-01-2014_21:43:31.070	14.0	16.0	14.0
16-01-2014_21:44:03.070	14.0	16.0	14.0
16-01-2014_21:44:19.070	14.0	16.0	14.0
16-01-2014_21:44:35.071	14.0	16.0	14.0
16-01-2014_21:45:07.070	14.0	16.0	14.0
16-01-2014_21:45:39.070	14.0	16.0	14.0
16-01-2014_21:46:11.070	14.0	16.0	14.0
16-01-2014_21:46:27.070	14.0	16.0	14.0
16-01-2014_21:46:43.071	14.0	16.0	14.0
16-01-2014_21:47:15.070	14.0	16.0	13.666666666666666
16-01-2014_21:47:47.070	14.0	16.0	14.0
16-01-2014_21:48:19.070	14.0	16.0	13.666666666666666
16-01-2014_21:48:35.070	14.0	16.0	13.666666666666666
16-01-2014_21:48:51.071	14.0	16.0	13.666666666666666
16-01-2014_21:49:23.070	14.0	16.0	13.666666666666666
16-01-2014_21:49:55.070	14.0	16.0	13.666666666666666
16-01-2014_21:50:27.070	14.0	16.0	13.666666666666666
16-01-2014_21:50:43.070	14.0	16.0	13.666666666666666
16-01-2014_21:50:59.071	14.0	16.0	13.666666666666666
16-01-2014_21:51:31.070	14.0	16.0	13.666666666666666
16-01-2014_21:52:03.070	14.0	16.0	13.666666666666666
16-01-2014_21:52:35.070	14.0	16.0	13.666666666666666
16-01-2014_21:52:51.070	14.0	16.0	13.666666666666666
16-01-2014_21:53:07.071	14.0	16.0	13.666666666666666
16-01-2014_21:54:11.070	14.0	16.0	13.666666666666666
16-01-2014_21:54:43.070	14.0	16.0	13.666666666666666
16-01-2014_21:54:59.070	14.0	16.0	13.666666666666666
16-01-2014_21:55:15.071	14.0	16.0	13.666666666666666
16-01-2014_21:55:47.070	14.0	16.0	13.666666666666666
16-01-2014_21:56:19.070	14.0	16.0	13.666666666666666
16-01-2014_21:56:51.070	14.0	16.0	13.666666666666666
16-01-2014_21:57:07.070	14.0	16.0	13.666666666666666
16-01-2014_21:57:23.071	14.0	16.0	13.666666666666666
16-01-2014_21:57:55.070	14.0	16.0	13.666666666666666
16-01-2014_21:58:27.070	14.0	16.0	13.666666666666666
16-01-2014_21:58:59.070	14.0	16.0	13.666666666666666
16-01-2014_21:59:15.070	14.0	16.0	13.666666666666666
16-01-2014_21:59:31.071	14.0	16.0	13.666666666666666
16-01-2014_22:00:03.070	14.0	16.0	13.666666666666666
16-01-2014_22:00:35.070	14.0	16.0	13.666666666666666
16-01-2014_22:01:07.070	14.0	16.0	13.666666666666666
16-01-2014_22:01:23.070	14.0	16.0	13.666666666666666
16-01-2014_22:01:39.071	14.0	16.0	13.666666666666666
16-01-2014_22:02:11.074	14.0	16.0	13.666666666666666
16-01-2014_22:02:43.070	14.0	16.0	13.666666666666666
16-01-2014_22:03:15.069	14.0	16.0	13.666666666666666
16-01-2014_22:03:31.069	14.0	16.0	13.666666666666666
16-01-2014_22:03:47.071	14.0	16.0	13.666666666666666
16-01-2014_22:04:19.069	14.0	16.0	13.666666666666666
16-01-2014_22:04:51.069	14.0	16.0	13.666666666666666
16-01-2014_22:05:23.069	14.0	16.0	13.666666666666666
16-01-2014_22:05:39.069	14.0	16.0	13.666666666666666
16-01-2014_22:05:55.071	14.0	16.0	13.666666666666666
16-01-2014_22:06:27.069	14.0	16.0	13.666666666666666
16-01-2014_22:06:59.070	14.0	16.0	13.666666666666666
16-01-2014_22:07:31.069	14.0	16.0	13.666666666666666
16-01-2014_22:07:47.070	14.0	15.5	13.666666666666666
16-01-2014_22:08:03.071	14.0	16.0	13.666666666666666
16-01-2014_22:08:35.069	14.0	15.5	13.666666666666666
16-01-2014_22:09:07.069	14.0	15.5	13.666666666666666
16-01-2014_22:09:39.069	14.0	15.5	13.666666666666666
16-01-2014_22:09:55.069	14.0	15.5	13.666666666666666
16-01-2014_22:10:11.070	14.0	15.5	13.666666666666666
16-01-2014_22:10:43.069	14.0	15.5	13.666666666666666
16-01-2014_22:11:15.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:11:47.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:12:03.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:12:19.070	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:12:51.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:13:23.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:13:55.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:14:11.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:14:27.070	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:14:59.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:15:31.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:16:03.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:16:19.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:16:35.070	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:17:07.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:17:39.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:18:11.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:18:27.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:18:43.070	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:19:15.069	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:19:47.069	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:20:19.070	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:20:35.069	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:20:51.070	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:21:23.069	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:21:55.069	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:22:27.069	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:22:43.069	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:22:59.070	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:23:31.069	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:24:03.069	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:24:35.069	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:24:51.068	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:25:07.070	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:25:39.068	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:26:11.068	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:26:43.068	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:26:59.068	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:27:15.070	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:27:47.068	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:28:19.068	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:28:51.068	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:29:07.068	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:29:23.069	13.666666666666666	15.5	13.333333333333334
16-01-2014_22:29:55.068	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:30:27.068	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:30:59.068	13.666666666666666	15.5	13.666666666666666
16-01-2014_22:31:15.068	14.0	15.5	13.666666666666666
16-01-2014_22:31:31.069	14.0	15.5	13.666666666666666
16-01-2014_22:32:03.068	14.0	15.5	13.666666666666666
16-01-2014_22:32:35.068	14.0	15.5	13.666666666666666
16-01-2014_22:33:07.068	14.0	15.5	13.666666666666666
16-01-2014_22:33:23.068	14.0	15.5	13.666666666666666
16-01-2014_22:33:39.069	14.0	15.5	13.666666666666666
16-01-2014_22:34:11.068	14.0	16.0	13.666666666666666
16-01-2014_22:34:43.068	14.0	15.5	13.666666666666666
16-01-2014_22:35:15.068	14.0	16.0	13.666666666666666
16-01-2014_22:35:31.068	14.0	16.0	13.666666666666666
16-01-2014_22:35:47.069	14.0	16.0	13.666666666666666
16-01-2014_22:36:19.068	14.0	16.0	14.0
16-01-2014_22:36:51.068	14.0	16.0	14.0
16-01-2014_22:37:23.068	14.0	16.0	14.0
16-01-2014_22:37:39.068	14.0	16.0	14.0
16-01-2014_22:37:55.069	14.5	16.0	14.0
16-01-2014_22:38:27.067	14.5	16.0	14.0
16-01-2014_22:38:59.068	14.5	16.0	14.0
16-01-2014_22:39:31.067	14.5	16.0	14.0
16-01-2014_22:39:47.067	14.5	16.0	14.0
16-01-2014_22:40:03.069	14.5	16.0	14.0
16-01-2014_22:40:35.067	14.5	16.0	14.0
16-01-2014_22:41:07.067	14.5	16.0	14.0
16-01-2014_22:41:39.067	14.5	16.333333333333332	14.5
16-01-2014_22:41:55.067	14.5	16.333333333333332	14.5
16-01-2014_22:42:11.073	14.5	16.333333333333332	14.5
16-01-2014_22:42:43.067	14.5	16.333333333333332	14.5
16-01-2014_22:43:15.067	15.0	16.333333333333332	14.5
16-01-2014_22:43:47.067	15.0	16.333333333333332	14.5
16-01-2014_22:44:03.067	15.0	16.333333333333332	14.5
16-01-2014_22:44:19.068	15.0	16.333333333333332	14.5
16-01-2014_22:44:51.067	15.0	16.333333333333332	14.5
16-01-2014_22:45:23.067	15.0	16.333333333333332	15.0
16-01-2014_22:45:55.067	15.0	16.333333333333332	15.0
16-01-2014_22:46:11.067	15.0	16.333333333333332	15.0
16-01-2014_22:46:27.068	15.0	16.333333333333332	15.0
16-01-2014_22:46:59.067	15.0	16.333333333333332	15.0
16-01-2014_22:47:31.067	15.0	16.666666666666668	15.0
16-01-2014_22:48:03.066	15.5	16.666666666666668	15.0
16-01-2014_22:48:19.067	15.5	16.666666666666668	15.0
16-01-2014_22:48:35.068	15.5	16.666666666666668	15.0
16-01-2014_22:49:07.066	15.5	16.666666666666668	15.0
16-01-2014_22:49:39.066	15.5	16.666666666666668	15.0
16-01-2014_22:50:11.066	15.5	16.666666666666668	15.0
16-01-2014_22:50:27.066	15.5	16.666666666666668	15.5
16-01-2014_22:50:43.068	15.5	16.666666666666668	15.5
16-01-2014_22:51:15.066	15.5	16.666666666666668	15.5
16-01-2014_22:51:47.066	15.5	16.666666666666668	15.5
16-01-2014_22:52:19.066	16.0	17.0	15.5
16-01-2014_22:52:35.066	16.0	17.0	15.5
16-01-2014_22:52:51.067	16.0	17.0	15.5
16-01-2014_22:53:23.066	16.0	17.0	15.5
16-01-2014_22:53:55.066	16.0	17.0	15.5
16-01-2014_22:54:27.066	16.0	17.0	15.5
16-01-2014_22:54:43.066	16.0	17.0	15.5
16-01-2014_22:54:59.067	16.0	17.0	15.5
16-01-2014_22:55:31.066	16.0	17.0	15.5
16-01-2014_22:56:03.066	16.0	17.0	15.5
16-01-2014_22:56:35.065	16.0	17.0	15.5
16-01-2014_22:56:51.065	16.0	17.0	15.5
16-01-2014_22:57:07.067	16.0	17.0	15.5
16-01-2014_22:57:39.065	16.0	17.0	15.5
16-01-2014_22:58:11.065	16.0	17.0	15.5
16-01-2014_22:58:43.065	16.0	16.666666666666668	15.5
16-01-2014_22:58:59.065	16.0	16.666666666666668	15.5
16-01-2014_22:59:15.067	16.0	17.0	15.5
16-01-2014_22:59:47.065	16.0	17.0	15.5
16-01-2014_23:00:19.066	16.0	16.666666666666668	15.5
16-01-2014_23:00:51.065	16.0	16.666666666666668	15.5
16-01-2014_23:01:07.065	16.0	16.666666666666668	15.5
16-01-2014_23:01:23.066	16.0	16.666666666666668	15.5
16-01-2014_23:01:55.065	16.0	16.666666666666668	15.5
16-01-2014_23:02:27.065	16.0	16.666666666666668	15.5
16-01-2014_23:02:59.065	16.0	16.666666666666668	15.5
16-01-2014_23:03:15.064	16.0	16.666666666666668	15.5
16-01-2014_23:03:31.066	16.0	16.666666666666668	15.5
16-01-2014_23:04:03.064	16.0	16.666666666666668	15.5
16-01-2014_23:04:35.064	16.0	16.666666666666668	15.5
16-01-2014_23:05:07.064	16.0	16.666666666666668	15.5
16-01-2014_23:05:23.064	16.0	16.666666666666668	15.5
16-01-2014_23:05:39.065	16.0	16.666666666666668	15.5
16-01-2014_23:06:11.064	16.0	16.666666666666668	15.5
16-01-2014_23:06:43.064	16.0	16.666666666666668	15.5
16-01-2014_23:07:15.064	15.5	16.666666666666668	15.5
16-01-2014_23:07:31.064	15.5	16.666666666666668	15.5
16-01-2014_23:07:47.065	15.5	16.666666666666668	15.5
16-01-2014_23:08:19.064	15.5	16.666666666666668	15.5
16-01-2014_23:08:51.064	15.5	16.666666666666668	15.5
16-01-2014_23:09:23.063	15.5	16.666666666666668	15.5
16-01-2014_23:09:39.063	15.5	16.666666666666668	15.5
16-01-2014_23:09:55.065	15.5	16.666666666666668	15.5
16-01-2014_23:10:27.063	15.5	16.666666666666668	15.5
16-01-2014_23:10:59.063	15.5	16.666666666666668	15.5
16-01-2014_23:11:31.063	15.5	16.666666666666668	15.5
16-01-2014_23:11:47.063	15.5	16.666666666666668	15.5
16-01-2014_23:12:03.064	15.5	16.666666666666668	15.5
16-01-2014_23:12:35.063	15.5	16.666666666666668	15.5
16-01-2014_23:13:07.063	15.5	16.666666666666668	15.5
16-01-2014_23:13:39.063	15.5	16.666666666666668	15.5
16-01-2014_23:13:55.063	15.5	16.666666666666668	15.5
16-01-2014_23:14:11.064	15.5	16.666666666666668	15.5
16-01-2014_23:14:43.063	15.5	16.666666666666668	15.5
16-01-2014_23:15:15.063	15.5	16.666666666666668	15.5
16-01-2014_23:15:47.062	15.5	16.666666666666668	15.5
16-01-2014_23:16:03.062	15.5	16.666666666666668	15.5
16-01-2014_23:16:19.064	15.5	16.666666666666668	15.0
16-01-2014_23:16:51.063	15.5	16.666666666666668	15.5
16-01-2014_23:17:23.062	15.5	16.666666666666668	15.5
16-01-2014_23:17:55.062	15.5	16.666666666666668	15.5
16-01-2014_23:18:11.062	15.5	16.666666666666668	15.0
16-01-2014_23:18:27.063	15.5	16.666666666666668	15.0
16-01-2014_23:18:59.062	15.5	16.666666666666668	15.0
16-01-2014_23:19:31.062	15.5	16.666666666666668	15.0
16-01-2014_23:20:03.062	15.5	16.666666666666668	15.0
16-01-2014_23:20:19.063	15.5	16.666666666666668	15.0
16-01-2014_23:20:35.063	15.5	16.666666666666668	15.0
16-01-2014_23:21:07.062	15.5	16.666666666666668	15.0
16-01-2014_23:21:39.062	15.5	16.666666666666668	15.0
16-01-2014_23:22:11.065	15.5	16.666666666666668	15.0
16-01-2014_23:22:27.061	15.5	16.333333333333332	15.0
16-01-2014_23:22:43.063	15.5	16.333333333333332	15.0
16-01-2014_23:23:15.061	15.5	16.666666666666668	15.0
16-01-2014_23:23:47.061	15.5	16.333333333333332	15.0
16-01-2014_23:24:19.061	15.5	16.333333333333332	15.0
16-01-2014_23:24:35.061	15.5	16.333333333333332	15.0
16-01-2014_23:24:51.062	15.5	16.333333333333332	15.0
16-01-2014_23:25:23.061	15.5	16.333333333333332	15.0
16-01-2014_23:25:55.061	15.5	16.333333333333332	15.0
16-01-2014_23:26:27.061	15.5	16.333333333333332	15.0
16-01-2014_23:26:43.061	15.5	16.333333333333332	15.0
16-01-2014_23:26:59.062	15.5	16.333333333333332	15.0
16-01-2014_23:27:31.061	15.5	16.333333333333332	15.0
16-01-2014_23:28:03.060	15.5	16.333333333333332	15.0
16-01-2014_23:28:35.060	15.5	16.333333333333332	15.0
16-01-2014_23:28:51.060	15.5	16.333333333333332	15.0
16-01-2014_23:29:07.062	15.5	16.333333333333332	15.0
16-01-2014_23:29:39.060	15.5	16.333333333333332	15.0
16-01-2014_23:30:11.060	15.5	16.333333333333332	15.0
16-01-2014_23:30:43.060	15.5	16.333333333333332	15.0
16-01-2014_23:30:59.060	15.5	16.333333333333332	15.0
16-01-2014_23:31:15.061	15.5	16.333333333333332	15.0
16-01-2014_23:31:47.060	15.5	16.333333333333332	15.0
16-01-2014_23:32:19.060	15.5	16.333333333333332	15.0
16-01-2014_23:32:51.060	15.5	16.333333333333332	15.0
16-01-2014_23:33:07.060	15.5	16.333333333333332	15.0
16-01-2014_23:33:23.061	15.5	16.333333333333332	15.0
16-01-2014_23:33:55.059	15.5	16.333333333333332	15.0
16-01-2014_23:34:27.059	15.5	16.333333333333332	15.0
16-01-2014_23:34:59.059	15.5	16.333333333333332	15.0
16-01-2014_23:35:15.059	15.5	16.333333333333332	15.0
16-01-2014_23:35:31.061	15.5	16.333333333333332	15.0
16-01-2014_23:36:03.059	15.5	16.333333333333332	15.0
16-01-2014_23:36:35.059	15.5	16.333333333333332	15.0
16-01-2014_23:37:07.059	15.5	16.333333333333332	15.0
16-01-2014_23:37:23.059	15.5	16.333333333333332	15.0
16-01-2014_23:37:39.060	15.5	16.333333333333332	15.0
16-01-2014_23:38:11.059	15.5	16.333333333333332	15.0
16-01-2014_23:38:43.059	15.5	16.333333333333332	15.0
16-01-2014_23:39:15.059	15.5	16.333333333333332	15.0
16-01-2014_23:39:31.059	15.5	16.333333333333332	15.0
16-01-2014_23:39:47.060	15.5	16.333333333333332	15.0
16-01-2014_23:40:19.059	15.5	16.333333333333332	15.0
16-01-2014_23:40:51.058	15.5	16.333333333333332	15.0
16-01-2014_23:41:23.058	15.5	16.333333333333332	15.0
16-01-2014_23:41:39.058	15.5	16.333333333333332	15.0
16-01-2014_23:41:55.059	15.5	16.333333333333332	15.0
16-01-2014_23:42:27.058	15.5	16.333333333333332	15.0
16-01-2014_23:42:59.059	15.5	16.333333333333332	15.0
16-01-2014_23:43:31.058	15.5	16.333333333333332	15.0
16-01-2014_23:43:47.058	15.5	16.333333333333332	15.0
16-01-2014_23:44:03.059	15.5	16.333333333333332	15.0
16-01-2014_23:44:35.058	15.5	16.333333333333332	15.0
16-01-2014_23:45:07.058	15.5	16.333333333333332	15.0
16-01-2014_23:45:39.058	15.5	16.333333333333332	15.0
16-01-2014_23:45:55.058	15.5	16.333333333333332	15.0
16-01-2014_23:46:11.059	15.5	16.333333333333332	15.0
16-01-2014_23:46:43.058	15.5	16.333333333333332	15.0
16-01-2014_23:47:15.057	15.5	16.333333333333332	15.0
16-01-2014_23:47:47.057	15.5	16.333333333333332	15.0
16-01-2014_23:48:03.057	15.5	16.333333333333332	15.0
16-01-2014_23:48:19.059	15.5	16.333333333333332	15.0
16-01-2014_23:48:51.057	15.5	16.333333333333332	15.0
16-01-2014_23:49:23.057	15.5	16.333333333333332	15.0
16-01-2014_23:49:55.057	15.5	16.333333333333332	15.0
16-01-2014_23:50:11.057	15.5	16.333333333333332	15.0
16-01-2014_23:50:27.058	15.5	16.333333333333332	15.0
16-01-2014_23:50:59.057	15.5	16.333333333333332	15.0
16-01-2014_23:51:31.057	15.5	16.333333333333332	15.0
16-01-2014_23:52:03.057	15.5	16.333333333333332	15.0
16-01-2014_23:52:19.057	15.5	16.333333333333332	15.0
